Code,Building,Room,Room Type,Capacity,Guest,Notes,Adj Rm,Room Key,Outside Key,Keycard #,Card Returned,Key Returned,Key Notes
GHUE*345,GHUE,345,Double,2,,,,R7G66,,,,,
GHUE*401,GHUE,401,Double,2,,,,R7G17,,,,,
GHUE*401,GHUE,401,Double,2,,,,R7G17,,,,,
GHUE*403,GHUE,403,Double,2,,,,R7G87,,,,,
GHUE*403,GHUE,403,Double,2,,,,R7G87,,,,,
GHUE*405,GHUE,405,Double,2,,,,R7G105,,,,,
GHUE*405,GHUE,405,Double,2,,,,R7G105,,,,,
GHUE*406,GHUE,406,Double,2,,,,R7G112,,,,,
GHUE*406,GHUE,406,Double,2,,,,R7G112,,,,,
GHUE*407,GHUE,407,Double,2,,,,R7G92,,,,,
GHUE*407,GHUE,407,Double,2,,,,R7G92,,,,,
GHUE*409,GHUE,409,Double,2,,,,R7G94,,,,,
GHUE*409,GHUE,409,Double,2,,,,R7G94,,,,,
GHUE*414,GHUE,414,Double,2,,,,R7G96,,,,,
GHUE*414,GHUE,414,Double,2,,,,R7G96,,,,,
GHUE*415,GHUE,415,Double,2,,,,R7G97,,,,,
GHUE*415,GHUE,415,Double,2,,,,R7G97,,,,,
GHUE*416,GHUE,416,Double,2,,,,R7G98,,,,,
GHUE*416,GHUE,416,Double,2,,,,R7G98,,,,,
GHUE*418,GHUE,418,Double,2,,,,R7G124,,,,,
GHUE*418,GHUE,418,Double,2,,,,R7G124,,,,,
GHUE*420,GHUE,420,Double,2,,,,R7G101,,,,,
GHUE*420,GHUE,420,Double,2,,,,R7G101,,,,,
GHUE*421,GHUE,421,Double,2,,,,R7G37,,,,,
GHUE*421,GHUE,421,Double,2,,,,R7G37,,,,,
GHUE*423,GHUE,423,Double,2,,,,R7G116,,,,,
GHUE*423,GHUE,423,Double,2,,,,R7G116,,,,,
GHUE*424,GHUE,424,Double,2,,,,R7G18,,,,,
GHUE*424,GHUE,424,Double,2,,,,R7G18,,,,,
GHUE*427,GHUE,427,Double,2,,,,R7G43,,,,,
GHUE*427,GHUE,427,Double,2,,,,R7G43,,,,,
GHUE*428,GHUE,428,Double,2,,,,R7G125,,,,,
GHUE*428,GHUE,428,Double,2,,,,R7G125,,,,,
GHUE*430,GHUE,430,Double,2,,,,R7G107,,,,,
GHUE*430,GHUE,430,Double,2,,,,R7G107,,,,,
GHUE*432,GHUE,432,Double,2,,,,R7G32,,,,,
GHUE*432,GHUE,432,Double,2,,,,R7G32,,,,,
GHUE*435,GHUE,435,Double,2,,,,R7G109,,,,,
GHUE*435,GHUE,435,Double,2,,,,R7G109,,,,,
GHUE*437,GHUE,437,Double,2,,,,R7G12,,,,,
GHUE*437,GHUE,437,Double,2,,,,R7G12,,,,,
GHUE*439,GHUE,439,Double,2,,,,R7G114,,,,,
GHUE*439,GHUE,439,Double,2,,,,R7G114,,,,,
GHUE*441,GHUE,441,Double,2,,,,R7G145,,,,,
GHUE*441,GHUE,441,Double,2,,,,R7G145,,,,,
GHUE*442,GHUE,442,Double,2,,,,R7G113,,,,,
GHUE*442,GHUE,442,Double,2,,,,R7G113,,,,,
GHUE*443,GHUE,443,Double,2,,,,R7G50,,,,,
GHUE*443,GHUE,443,Double,2,,,,R7G50,,,,,
GHUE*445,GHUE,445,Double,2,,,,R7G115,,,,,
GHUE*445,GHUE,445,Double,2,,,,R7G115,,,,,
