Code,Building,Room,Room Type,Capacity,Guest,Notes,Adj Rm,Room Key,Outside Key,Keycard #,Card Returned,Key Returned,Key Notes
WATS*314,WATS,314,Double,2,,,,R7N71,,,,,
WATS*317,WATS,317,Triple,3,,,,R7N157,,,,,
WATS*317,WATS,317,Triple,3,,,,R7N157,,,,,
WATS*317,WATS,317,Triple,3,,,,R7N157,,,,,
WATS*403,WATS,403,Triple,3,,,,R7N158,,,,,
WATS*403,WATS,403,Triple,3,,,,R7N158,,,,,
WATS*403,WATS,403,Triple,3,,,,R7N158,,,,,
WATS*406,WATS,406,Double,2,,,,R7N51,,,,,
WATS*406,WATS,406,Double,2,,,,R7N51,,,,,
WATS*407,WATS,407,Triple,3,,,,R7N72,,,,,
WATS*407,WATS,407,Triple,3,,,,R7N72,,,,,
WATS*407,WATS,407,Triple,3,,,,R7N72,,,,,
WATS*410,WATS,410,Double,2,,,,R7N26,,,,,
WATS*410,WATS,410,Double,2,,,,R7N26,,,,,
WATS*413,WATS,413,Triple,3,,,,R7N17,,,,,
WATS*413,WATS,413,Triple,3,,,,R7N17,,,,,
WATS*413,WATS,413,Triple,3,,,,R7N17,,,,,
WATS*414,WATS,414,Double,2,,,,R7N96,,,,,
WATS*414,WATS,414,Double,2,,,,R7N96,,,,,
WATS*417,WATS,417,Triple,3,,,,R7N62,,,,,
WATS*417,WATS,417,Triple,3,,,,R7N62,,,,,
WATS*417,WATS,417,Triple,3,,,,R7N62,,,,,
WATS*503,WATS,503,Triple,3,,,,R7N67,,,,,
WATS*503,WATS,503,Triple,3,,,,R7N67,,,,,
WATS*503,WATS,503,Triple,3,,,,R7N67,,,,,
WATS*506,WATS,506,Double,2,,,,R7N30,,,,,
WATS*506,WATS,506,Double,2,,,,R7N30,,,,,
WATS*507,WATS,507,Triple,3,,,,R7N152,,,,,
WATS*507,WATS,507,Triple,3,,,,R7N152,,,,,
WATS*507,WATS,507,Triple,3,,,,R7N152,,,,,
WATS*510,WATS,510,Double,2,,,,R7N97,,,,,
WATS*510,WATS,510,Double,2,,,,R7N97,,,,,
WATS*513,WATS,513,Triple,3,,,,R7N77,,,,,
WATS*513,WATS,513,Triple,3,,,,R7N77,,,,,
WATS*513,WATS,513,Triple,3,,,,R7N77,,,,,
WATS*514,WATS,514,Double,2,,,,R7N78,,,,,
WATS*514,WATS,514,Double,2,,,,R7N78,,,,,
WATS*517,WATS,517,Triple,3,,,,R7N81,,,,,
WATS*517,WATS,517,Triple,3,,,,R7N81,,,,,
WATS*517,WATS,517,Triple,3,,,,R7N81,,,,,
WATS*603,WATS,603,Triple,3,,,,R7N18,,,,,
WATS*603,WATS,603,Triple,3,,,,R7N18,,,,,
WATS*603,WATS,603,Triple,3,,,,R7N18,,,,,
WATS*606,WATS,606,Double,2,,,,R7N162,,,,,
WATS*606,WATS,606,Double,2,,,,R7N162,,,,,
WATS*607,WATS,607,Triple,3,,,,R7N160,,,,,
WATS*607,WATS,607,Triple,3,,,,R7N160,,,,,
WATS*607,WATS,607,Triple,3,,,,R7N160,,,,,
WATS*610,WATS,610,Double,2,,,,R7N136,,,,,
WATS*610,WATS,610,Double,2,,,,R7N136,,,,,
WATS*613,WATS,613,Triple,3,,,,R7N150,,,,,
WATS*613,WATS,613,Triple,3,,,,R7N150,,,,,
WATS*613,WATS,613,Triple,3,,,,R7N150,,,,,
WATS*614,WATS,614,Double,2,,,,R7N135,,,,,
WATS*614,WATS,614,Double,2,,,,R7N135,,,,,
WATS*617,WATS,617,Triple,3,,,,R7N100,,,,,
WATS*617,WATS,617,Triple,3,,,,R7N100,,,,,
WATS*617,WATS,617,Triple,3,,,,R7N100,,,,,
WATS*703,WATS,703,Triple,3,,,,R7N25,,,,,
WATS*703,WATS,703,Triple,3,,,,R7N25,,,,,
WATS*703,WATS,703,Triple,3,,,,R7N25,,,,,
WATS*706,WATS,706,Double,2,,,,R7N6,,,,,
WATS*706,WATS,706,Double,2,,,,R7N6,,,,,
WATS*707,WATS,707,Triple,3,,,,R7N109,,,,,
WATS*707,WATS,707,Triple,3,,,,R7N109,,,,,
WATS*707,WATS,707,Triple,3,,,,R7N109,,,,,
WATS*710,WATS,710,Double,2,,,,R7N58,,,,,
WATS*710,WATS,710,Double,2,,,,R7N58,,,,,
WATS*713,WATS,713,Triple,3,,,,R7N115,,,,,
WATS*713,WATS,713,Triple,3,,,,R7N115,,,,,
WATS*713,WATS,713,Triple,3,,,,R7N115,,,,,
WATS*714,WATS,714,Double,2,,,,R7N116,,,,,
WATS*714,WATS,714,Double,2,,,,R7N116,,,,,
WATS*717,WATS,717,Triple,3,,,,R7N119,,,,,
WATS*717,WATS,717,Triple,3,,,,R7N119,,,,,
WATS*717,WATS,717,Triple,3,,,,R7N119,,,,,
WATS*116,WATS,116,Triple,3,,,,R7N151,,,,,
WATS*116,WATS,116,Triple,3,,,,R7N151,,,,,
WATS*116,WATS,116,Triple,3,,,,R7N151,,,,,
