Code,Building,Room,Room Type,Capacity,Guest,Notes,Adj Rm,Room Key,Outside Key,Keycard #,Card Returned,Key Returned,Key Notes
EVAN*006,EVAN,006,Single,1,,,,,,,,,
EVAN*107,EVAN,107,Single,1,,,,,,,,,
EVAN*205,EVAN,205,Single,1,,,,,,,,,
EVAN*305,EVAN,305,Single,1,,,,,,,,,
EVAN*411,EVAN,411,Single,1,,,,,,,,,
EVAN*007,EVAN,007,Double,2,,,,,,,,,
EVAN*007,EVAN,007,Double,2,,,,,,,,,
EVAN*008,EVAN,008,Double,2,,,,,,,,,
EVAN*008,EVAN,008,Double,2,,,,,,,,,
EVAN*011,EVAN,011,Double in a Sextet,2,,,EVAN*010,,,,,,
EVAN*011,EVAN,011,Double in a Sextet,2,,,EVAN*010,,,,,,
EVAN*118,EVAN,118,Double,2,,,,,,,,,
EVAN*118,EVAN,118,Double,2,,,,,,,,,
EVAN*208,EVAN,208,Double,2,,,,,,,,,
EVAN*208,EVAN,208,Double,2,,,,,,,,,
EVAN*209,EVAN,209,Double,2,,,,,,,,,
EVAN*209,EVAN,209,Double,2,,,,,,,,,
EVAN*212,EVAN,212,Double,2,,,,,,,,,
EVAN*212,EVAN,212,Double,2,,,,,,,,,
EVAN*308,EVAN,308,Double,2,,,,,,,,,
EVAN*308,EVAN,308,Double,2,,,,,,,,,
EVAN*309,EVAN,309,Double,2,,,,,,,,,
EVAN*309,EVAN,309,Double,2,,,,,,,,,
EVAN*312,EVAN,312,Double,2,,,,,,,,,
EVAN*312,EVAN,312,Double,2,,,,,,,,,
EVAN*402,EVAN,402,Double,2,,,,,,,,,
EVAN*402,EVAN,402,Double,2,,,,,,,,,
EVAN*405,EVAN,405,Double,2,,,,,,,,,
EVAN*405,EVAN,405,Double,2,,,,,,,,,
EVAN*406,EVAN,406,"Double, Adj. Bath",2,,,EVAN406,,,,,,
EVAN*406,EVAN,406,"Double, Adj. Bath",2,,,EVAN406,,,,,,
EVAN*407,EVAN,407,"Double, Adj. Bath",2,,,EVAN406,,,,,,
EVAN*407,EVAN,407,"Double, Adj. Bath",2,,,EVAN406,,,,,,
EVAN*018,EVAN,018,Triple,3,,,,,,,,,
EVAN*018,EVAN,018,Triple,3,,,,,,,,,
EVAN*018,EVAN,018,Triple,3,,,,,,,,,
EVAN*019,EVAN,019,Triple,3,,,,,,,,,
EVAN*019,EVAN,019,Triple,3,,,,,,,,,
EVAN*019,EVAN,019,Triple,3,,,,,,,,,
EVAN*021,EVAN,021,Triple,3,,,,,,,,,
EVAN*021,EVAN,021,Triple,3,,,,,,,,,
EVAN*021,EVAN,021,Triple,3,,,,,,,,,
EVAN*106,EVAN,106,Triple,3,,,,,,,,,
EVAN*106,EVAN,106,Triple,3,,,,,,,,,
EVAN*106,EVAN,106,Triple,3,,,,,,,,,
EVAN*108,EVAN,108,Triple,3,,,,,,,,,
EVAN*108,EVAN,108,Triple,3,,,,,,,,,
EVAN*108,EVAN,108,Triple,3,,,,,,,,,
EVAN*109,EVAN,109,Triple,3,,,,,,,,,
EVAN*109,EVAN,109,Triple,3,,,,,,,,,
EVAN*109,EVAN,109,Triple,3,,,,,,,,,
EVAN*119,EVAN,119,Triple,3,,,,,,,,,
EVAN*119,EVAN,119,Triple,3,,,,,,,,,
EVAN*119,EVAN,119,Triple,3,,,,,,,,,
EVAN*120,EVAN,120,Triple,3,,,,,,,,,
EVAN*120,EVAN,120,Triple,3,,,,,,,,,
EVAN*120,EVAN,120,Triple,3,,,,,,,,,
EVAN*122,EVAN,122,Triple,3,,,,,,,,,
EVAN*122,EVAN,122,Triple,3,,,,,,,,,
EVAN*122,EVAN,122,Triple,3,,,,,,,,,
EVAN*200,EVAN,200,"Triple, 2 Room",3,,,,,,,,,
EVAN*200,EVAN,200,"Triple, 2 Room",3,,,,,,,,,
EVAN*200,EVAN,200,"Triple, 2 Room",3,,,,,,,,,
EVAN*203,EVAN,203,Triple,3,,,,,,,,,
EVAN*203,EVAN,203,Triple,3,,,,,,,,,
EVAN*203,EVAN,203,Triple,3,,,,,,,,,
EVAN*204,EVAN,204,Triple,3,,,,,,,,,
EVAN*204,EVAN,204,Triple,3,,,,,,,,,
EVAN*204,EVAN,204,Triple,3,,,,,,,,,
EVAN*207,EVAN,207,Triple,3,,,,,,,,,
EVAN*207,EVAN,207,Triple,3,,,,,,,,,
EVAN*207,EVAN,207,Triple,3,,,,,,,,,
EVAN*216,EVAN,216,Triple,3,,,,,,,,,
EVAN*216,EVAN,216,Triple,3,,,,,,,,,
EVAN*216,EVAN,216,Triple,3,,,,,,,,,
EVAN*300,EVAN,300,Triple,3,,,,,,,,,
EVAN*300,EVAN,300,Triple,3,,,,,,,,,
EVAN*300,EVAN,300,Triple,3,,,,,,,,,
EVAN*303,EVAN,303,Triple,3,,,,,,,,,
EVAN*303,EVAN,303,Triple,3,,,,,,,,,
EVAN*303,EVAN,303,Triple,3,,,,,,,,,
EVAN*304,EVAN,304,Triple,3,,,,,,,,,
EVAN*304,EVAN,304,Triple,3,,,,,,,,,
EVAN*304,EVAN,304,Triple,3,,,,,,,,,
EVAN*307,EVAN,307,Triple,3,,,,,,,,,
EVAN*307,EVAN,307,Triple,3,,,,,,,,,
EVAN*307,EVAN,307,Triple,3,,,,,,,,,
EVAN*316,EVAN,316,"Triple, 2 Room",3,,,,,,,,,
EVAN*316,EVAN,316,"Triple, 2 Room",3,,,,,,,,,
EVAN*316,EVAN,316,"Triple, 2 Room",3,,,,,,,,,
EVAN*400,EVAN,400,Triple,3,,,,,,,,,
EVAN*400,EVAN,400,Triple,3,,,,,,,,,
EVAN*400,EVAN,400,Triple,3,,,,,,,,,
EVAN*403,EVAN,403,Triple,3,,,,,,,,,
EVAN*403,EVAN,403,Triple,3,,,,,,,,,
EVAN*403,EVAN,403,Triple,3,,,,,,,,,
EVAN*413,EVAN,413,Triple,3,,,,,,,,,
EVAN*413,EVAN,413,Triple,3,,,,,,,,,
EVAN*413,EVAN,413,Triple,3,,,,,,,,,
EVAN*415,EVAN,415,Triple,3,,,,,,,,,
EVAN*415,EVAN,415,Triple,3,,,,,,,,,
EVAN*415,EVAN,415,Triple,3,,,,,,,,,
EVAN*005,EVAN,005,Quad,4,,,,,,,,,
EVAN*005,EVAN,005,Quad,4,,,,,,,,,
EVAN*005,EVAN,005,Quad,4,,,,,,,,,
EVAN*005,EVAN,005,Quad,4,,,,,,,,,
EVAN*010,EVAN,010,Quad in a Sextet,4,,,EVAN*011,,,,,,
EVAN*010,EVAN,010,Quad in a Sextet,4,,,EVAN*011,,,,,,
EVAN*010,EVAN,010,Quad in a Sextet,4,,,EVAN*011,,,,,,
EVAN*010,EVAN,010,Quad in a Sextet,4,,,EVAN*011,,,,,,
EVAN*017,EVAN,017,Quad,4,,,,,,,,,
EVAN*017,EVAN,017,Quad,4,,,,,,,,,
EVAN*017,EVAN,017,Quad,4,,,,,,,,,
EVAN*017,EVAN,017,Quad,4,,,,,,,,,
EVAN*111,EVAN,111,Quad,4,,,,,,,,,
EVAN*111,EVAN,111,Quad,4,,,,,,,,,
EVAN*111,EVAN,111,Quad,4,,,,,,,,,
EVAN*111,EVAN,111,Quad,4,,,,,,,,,
EVAN*211,EVAN,211,Quad,4,,,,,,,,,
EVAN*211,EVAN,211,Quad,4,,,,,,,,,
EVAN*211,EVAN,211,Quad,4,,,,,,,,,
EVAN*211,EVAN,211,Quad,4,,,,,,,,,
EVAN*213,EVAN,213,Quad,4,,,,,,,,,
EVAN*213,EVAN,213,Quad,4,,,,,,,,,
EVAN*213,EVAN,213,Quad,4,,,,,,,,,
EVAN*213,EVAN,213,Quad,4,,,,,,,,,
EVAN*214,EVAN,214,Quad,4,,,,,,,,,
EVAN*214,EVAN,214,Quad,4,,,,,,,,,
EVAN*214,EVAN,214,Quad,4,,,,,,,,,
EVAN*214,EVAN,214,Quad,4,,,,,,,,,
EVAN*311,EVAN,311,Quad,4,,,,,,,,,
EVAN*311,EVAN,311,Quad,4,,,,,,,,,
EVAN*311,EVAN,311,Quad,4,,,,,,,,,
EVAN*311,EVAN,311,Quad,4,,,,,,,,,
EVAN*313,EVAN,313,Quad,4,,,,,,,,,
EVAN*313,EVAN,313,Quad,4,,,,,,,,,
EVAN*313,EVAN,313,Quad,4,,,,,,,,,
EVAN*313,EVAN,313,Quad,4,,,,,,,,,
EVAN*314,EVAN,314,Quad,4,,,,,,,,,
EVAN*314,EVAN,314,Quad,4,,,,,,,,,
EVAN*314,EVAN,314,Quad,4,,,,,,,,,
EVAN*314,EVAN,314,Quad,4,,,,,,,,,
EVAN*412,EVAN,412,Quad,4,,,,,,,,,
EVAN*412,EVAN,412,Quad,4,,,,,,,,,
EVAN*412,EVAN,412,Quad,4,,,,,,,,,
