Code,Building,Room,Room Type,Capacity,Guest,Notes,Adj Rm,Room Key,Outside Key,Keycard #,Card Returned,Key Returned,Key Notes
MUSS*211,MUSS,,Single,1,,,,R7J15,,,,,
MUSS*214,MUSS,,Single,1,,,,R7J18,,,,,
MUSS*215,MUSS,,Single,1,,,,R7J19,,,,,
MUSS*227,MUSS,,Single,1,,,,R7J30,,,,,
MUSS*228,MUSS,,Single,1,,,,R7J89,,,,,
MUSS*311,MUSS,,Single,1,,,,R7J42,,,,,
MUSS*314,MUSS,,Single,1,,,,R7J45,,,,,
MUSS*315,MUSS,,Single,1,,,,R7J46,,,,,
MUSS*327,MUSS,,Single,1,,,,R7J57,,,,,
MUSS*328,MUSS,,Single,1,,,,R7J104,,,,,
MUSS*411,MUSS,,Single,1,,,,R7J66,,,,,
MUSS*414,MUSS,,Single,1,,,,R7J84,,,,,
MUSS*415,MUSS,,Single,1,,,,R7J73,,,,,
MUSS*427,MUSS,,Single,1,,,,R7J85,,,,,
MUSS*428,MUSS,,Single,1,,,,R7J7,,,,,
MUSS*201,MUSS,,Double,2,,,,R7J5,,,,,
MUSS*201,MUSS,,Double,2,,,,R7J5,,,,,
MUSS*202,MUSS,,Double,2,,,,R7J90,,,,,
MUSS*202,MUSS,,Double,2,,,,R7J90,,,,,
MUSS*203,MUSS,,Double,2,,,,R7J95,,,,,
MUSS*203,MUSS,,Double,2,,,,R7J95,,,,,
MUSS*204,MUSS,,Double,2,,,,R7J8,,,,,
MUSS*204,MUSS,,Double,2,,,,R7J8,,,,,
MUSS*205,MUSS,,Double,2,,,,R7J88,,,,,
MUSS*205,MUSS,,Double,2,,,,R7J88,,,,,
MUSS*206,MUSS,,Double,2,,,,R7J71,,,,,
MUSS*206,MUSS,,Double,2,,,,R7J71,,,,,
MUSS*207,MUSS,,Double,2,,,,R7J96,,,,,
MUSS*207,MUSS,,Double,2,,,,R7J96,,,,,
MUSS*208,MUSS,,Double,2,,,,R7J94,,,,,
MUSS*208,MUSS,,Double,2,,,,R7J94,,,,,
MUSS*209,MUSS,,Double,2,,,,R7J80,,,,,
MUSS*209,MUSS,,Double,2,,,,R7J80,,,,,
MUSS*210,MUSS,,Double,2,,,,R7J14,,,,,
MUSS*210,MUSS,,Double,2,,,,R7J14,,,,,
MUSS*213,MUSS,,Double,2,,,,R7J11,,,,,
MUSS*213,MUSS,,Double,2,,,,R7J11,,,,,
MUSS*218,MUSS,,Double,2,,,,R7J105,,,,,
MUSS*218,MUSS,,Double,2,,,,R7J105,,,,,
MUSS*219,MUSS,,Double,2,,,,R7J61,,,,,
MUSS*219,MUSS,,Double,2,,,,R7J61,,,,,
MUSS*220,MUSS,,Double,2,,,,R7J23,,,,,
MUSS*220,MUSS,,Double,2,,,,R7J23,,,,,
MUSS*221,MUSS,,Double,2,,,,R7J24,,,,,
MUSS*221,MUSS,,Double,2,,,,R7J24,,,,,
MUSS*222,MUSS,,Double,2,,,,R7J25,,,,,
MUSS*222,MUSS,,Double,2,,,,R7J25,,,,,
MUSS*223,MUSS,,Double,2,,,,R7J26,,,,,
MUSS*223,MUSS,,Double,2,,,,R7J26,,,,,
MUSS*224,MUSS,,Double,2,,,,R7J9,,,,,
MUSS*224,MUSS,,Double,2,,,,R7J9,,,,,
MUSS*225,MUSS,,Double,2,,,,R7J22,,,,,
MUSS*225,MUSS,,Double,2,,,,R7J22,,,,,
MUSS*226,MUSS,,Double,2,,,,R7J38,,,,,
MUSS*226,MUSS,,Double,2,,,,R7J38,,,,,
MUSS*301,MUSS,,Double,2,,,,R7J91,,,,,
MUSS*301,MUSS,,Double,2,,,,R7J91,,,,,
MUSS*302,MUSS,,Double,2,,,,R7J33,,,,,
MUSS*302,MUSS,,Double,2,,,,R7J33,,,,,
MUSS*303,MUSS,,Double,2,,,,R7J41,,,,,
MUSS*303,MUSS,,Double,2,,,,R7J41,,,,,
MUSS*304,MUSS,,Double,2,,,,R7J107,,,,,
MUSS*304,MUSS,,Double,2,,,,R7J107,,,,,
MUSS*305,MUSS,,Double,2,,,,R7J36,,,,,
MUSS*305,MUSS,,Double,2,,,,R7J36,,,,,
MUSS*306,MUSS,,Double,2,,,,R7J35,,,,,
MUSS*306,MUSS,,Double,2,,,,R7J35,,,,,
MUSS*307,MUSS,,Double,2,,,,R7J17,,,,,
